Date,ActualBooking,state_code,forecast_avg_bqfb,State,Division,Model_creation_date
09-03-2019,78,MN,85,Minnesota,Category E,11-10-2023
28-08-2019,51,LA,54,Louisiana,Category I,11-10-2023
28-01-2020,75,NV,83,Nevada,Category H,11-10-2023
22-10-2020,17,GA,27,Georgia,Category B,11-10-2023
07-03-2021,8,NV,1,Nevada,Category G,11-10-2023
12-10-2019,57,NJ,48,New Jersey,Category G,11-10-2023
29-11-2021,62,SC,54,South Carolina,Category H,11-10-2023
23-10-2021,72,ND,67,North Dakota,Category J,11-10-2023
03-07-2021,44,MN,35,Minnesota,Category H,11-10-2023
13-06-2020,58,VA,54,Virginia,Category A,11-10-2023
27-08-2021,97,NY,99,New York,Category J,11-10-2023
01-05-2020,3,AL,1,Alabama,Category F,11-10-2023
06-05-2020,18,DE,23,Delaware,Category D,11-10-2023
28-01-2019,74,IA,67,Iowa,Category D,11-10-2023
04-07-2019,21,AK,13,Alaska,Category G,11-10-2023
29-11-2020,54,VT,57,Vermont,Category A,11-10-2023
24-10-2021,94,SC,97,South Carolina,Category E,11-10-2023
26-05-2020,7,CO,0,Colorado,Category H,11-10-2023
10-11-2021,12,NE,10,Nebraska,Category G,11-10-2023
07-03-2020,74,CA,65,California,Category C,11-10-2023
03-06-2020,67,UT,63,Utah,Category B,11-10-2023
11-05-2019,84,VT,84,Vermont,Category B,11-10-2023
10-11-2021,31,CT,37,Connecticut,Category F,11-10-2023
31-05-2020,60,SD,54,South Dakota,Category D,11-10-2023
15-06-2020,69,AZ,70,Arizona,Category I,11-10-2023
06-07-2021,93,IN,93,Indiana,Category F,11-10-2023
20-07-2019,30,AK,25,Alaska,Category G,11-10-2023
30-10-2021,52,MS,52,Mississippi,Category B,11-10-2023
12-05-2020,58,IN,60,Indiana,Category J,11-10-2023
20-01-2019,13,KY,3,Kentucky,Category J,11-10-2023
01-08-2021,3,OR,2,Oregon,Category D,11-10-2023
30-10-2019,19,SC,23,South Carolina,Category F,11-10-2023
12-09-2021,92,LA,97,Louisiana,Category G,11-10-2023
22-11-2020,2,MI,0,Michigan,Category J,11-10-2023
15-04-2021,53,MD,59,Maryland,Category E,11-10-2023
26-01-2020,53,AR,63,Arkansas,Category E,11-10-2023
05-05-2020,50,TN,44,Tennessee,Category F,11-10-2023
10-05-2021,84,DE,92,Delaware,Category I,11-10-2023
24-10-2019,44,MN,54,Minnesota,Category J,11-10-2023
02-12-2021,40,ID,41,Idaho,Category C,11-10-2023
19-09-2019,3,MN,0,Minnesota,Category J,11-10-2023
29-06-2019,21,IA,16,Iowa,Category E,11-10-2023
20-04-2020,35,AZ,39,Arizona,Category A,11-10-2023
25-11-2019,53,PA,61,Pennsylvania,Category J,11-10-2023
02-06-2019,59,NY,67,New York,Category A,11-10-2023
29-07-2021,2,KY,0,Kentucky,Category I,11-10-2023
27-09-2019,39,LA,39,Louisiana,Category J,11-10-2023
20-08-2020,62,KY,68,Kentucky,Category A,11-10-2023
08-04-2021,75,MA,81,Massachusetts,Category E,11-10-2023
29-06-2020,23,WA,20,Washington,Category E,11-10-2023
09-07-2019,20,PA,30,Pennsylvania,Category C,11-10-2023
25-12-2021,96,IN,91,Indiana,Category F,11-10-2023
26-01-2019,24,HI,17,Hawaii,Category D,11-10-2023
22-07-2019,67,AL,67,Alabama,Category E,11-10-2023
29-05-2020,22,WA,30,Washington,Category I,11-10-2023
29-01-2019,75,MT,70,Montana,Category A,11-10-2023
04-07-2021,31,SD,30,South Dakota,Category I,11-10-2023
27-05-2019,11,NY,17,New York,Category D,11-10-2023
31-08-2021,94,MD,91,Maryland,Category J,11-10-2023
08-08-2021,21,OH,20,Ohio,Category C,11-10-2023
20-09-2021,32,NH,37,New Hampshire,Category A,11-10-2023
10-11-2021,93,MN,103,Minnesota,Category D,11-10-2023
06-11-2021,19,MI,17,Michigan,Category G,11-10-2023
22-08-2019,66,MS,59,Mississippi,Category H,11-10-2023
13-03-2021,55,UT,62,Utah,Category J,11-10-2023
02-10-2021,20,UT,18,Utah,Category D,11-10-2023
30-12-2021,44,MI,46,Michigan,Category H,11-10-2023
22-01-2019,16,CT,20,Connecticut,Category A,11-10-2023
02-09-2020,25,ND,29,North Dakota,Category D,11-10-2023
04-11-2020,61,ME,55,Maine,Category H,11-10-2023
14-04-2019,88,IA,91,Iowa,Category B,11-10-2023
17-01-2021,83,NY,77,New York,Category A,11-10-2023
04-02-2019,99,TX,101,Texas,Category F,11-10-2023
15-09-2021,2,MS,9,Mississippi,Category B,11-10-2023
22-03-2020,11,DE,21,Delaware,Category F,11-10-2023
03-10-2020,11,CA,12,California,Category B,11-10-2023
23-06-2021,53,ID,50,Idaho,Category H,11-10-2023
18-12-2020,90,WV,97,West Virginia,Category C,11-10-2023
24-07-2020,94,RI,91,Rhode Island,Category H,11-10-2023
23-08-2021,12,KS,3,Kansas,Category A,11-10-2023
28-10-2021,74,WI,79,Wisconsin,Category J,11-10-2023
21-07-2019,89,AL,82,Alabama,Category J,11-10-2023
28-10-2019,69,MI,66,Michigan,Category E,11-10-2023
24-11-2021,14,NY,16,New York,Category C,11-10-2023
03-06-2020,43,UT,53,Utah,Category A,11-10-2023
14-03-2020,92,WI,82,Wisconsin,Category J,11-10-2023
09-12-2019,66,NE,72,Nebraska,Category I,11-10-2023
03-12-2020,99,RI,103,Rhode Island,Category H,11-10-2023
12-05-2020,41,IL,37,Illinois,Category G,11-10-2023
24-04-2021,5,NM,9,New Mexico,Category I,11-10-2023
19-06-2020,95,NJ,94,New Jersey,Category B,11-10-2023
29-10-2021,68,MS,68,Mississippi,Category E,11-10-2023
04-11-2020,95,AK,98,Alaska,Category E,11-10-2023
13-11-2019,31,AZ,24,Arizona,Category I,11-10-2023
02-08-2020,88,LA,90,Louisiana,Category H,11-10-2023
03-03-2019,57,CT,55,Connecticut,Category I,11-10-2023
26-01-2019,94,FL,94,Florida,Category D,11-10-2023
21-11-2021,47,KY,40,Kentucky,Category I,11-10-2023
26-06-2021,34,ID,33,Idaho,Category B,11-10-2023
26-07-2021,30,GA,31,Georgia,Category I,11-10-2023
23-04-2021,63,CO,63,Colorado,Category B,11-10-2023
23-01-2021,57,MI,65,Michigan,Category I,11-10-2023
22-10-2021,98,NM,88,New Mexico,Category A,11-10-2023
21-08-2021,68,AZ,67,Arizona,Category H,11-10-2023
12-09-2019,64,PA,68,Pennsylvania,Category G,11-10-2023
20-12-2021,99,NE,102,Nebraska,Category I,11-10-2023
18-06-2019,3,NJ,2,New Jersey,Category G,11-10-2023
27-01-2020,47,CA,48,California,Category F,11-10-2023
27-12-2020,56,SD,53,South Dakota,Category A,11-10-2023
28-04-2021,55,NV,45,Nevada,Category D,11-10-2023
21-04-2020,100,OR,105,Oregon,Category B,11-10-2023
08-02-2021,11,NH,11,New Hampshire,Category B,11-10-2023
31-01-2020,80,WA,90,Washington,Category A,11-10-2023
21-04-2020,14,KS,21,Kansas,Category B,11-10-2023
12-06-2019,10,IA,7,Iowa,Category F,11-10-2023
31-12-2019,51,OH,61,Ohio,Category H,11-10-2023
16-02-2019,74,UT,75,Utah,Category B,11-10-2023
22-03-2019,91,CO,96,Colorado,Category A,11-10-2023
05-12-2019,71,ID,63,Idaho,Category G,11-10-2023
28-02-2021,21,UT,27,Utah,Category E,11-10-2023
08-05-2021,3,FL,13,Florida,Category J,11-10-2023
02-03-2019,32,KS,37,Kansas,Category H,11-10-2023
23-05-2020,91,ND,93,North Dakota,Category H,11-10-2023
26-12-2021,22,IA,28,Iowa,Category J,11-10-2023
27-01-2020,63,ND,53,North Dakota,Category J,11-10-2023
26-02-2020,30,MO,23,Missouri,Category B,11-10-2023
06-09-2021,10,WV,12,West Virginia,Category B,11-10-2023
11-03-2020,91,HI,86,Hawaii,Category H,11-10-2023
31-03-2019,84,NH,85,New Hampshire,Category F,11-10-2023
13-08-2020,43,SC,34,South Carolina,Category F,11-10-2023
29-10-2021,79,MA,89,Massachusetts,Category C,11-10-2023
14-11-2020,13,CO,11,Colorado,Category D,11-10-2023
30-05-2019,32,WA,30,Washington,Category F,11-10-2023
31-01-2020,52,OR,49,Oregon,Category G,11-10-2023
28-02-2019,24,HI,25,Hawaii,Category B,11-10-2023
11-01-2019,92,NH,91,New Hampshire,Category B,11-10-2023
19-06-2021,75,VA,79,Virginia,Category C,11-10-2023
25-09-2020,95,KY,96,Kentucky,Category A,11-10-2023
18-01-2019,71,FL,66,Florida,Category E,11-10-2023
10-08-2019,86,NJ,90,New Jersey,Category C,11-10-2023
02-02-2021,36,ND,33,North Dakota,Category F,11-10-2023
10-01-2021,36,SD,34,South Dakota,Category F,11-10-2023
07-07-2020,55,NH,46,New Hampshire,Category I,11-10-2023
07-04-2020,19,IL,9,Illinois,Category I,11-10-2023
09-10-2019,39,ME,32,Maine,Category B,11-10-2023
10-09-2019,27,PA,18,Pennsylvania,Category C,11-10-2023
26-11-2021,69,NJ,67,New Jersey,Category H,11-10-2023
23-02-2019,18,KS,14,Kansas,Category A,11-10-2023
01-05-2021,98,MS,92,Mississippi,Category A,11-10-2023
01-11-2021,64,WY,54,Wyoming,Category J,11-10-2023
16-09-2020,81,GA,89,Georgia,Category J,11-10-2023
21-03-2020,29,CT,23,Connecticut,Category F,11-10-2023
07-01-2021,29,NM,34,New Mexico,Category D,11-10-2023
03-09-2020,59,WA,62,Washington,Category C,11-10-2023
22-10-2020,71,ME,65,Maine,Category G,11-10-2023
30-06-2019,77,NY,79,New York,Category J,11-10-2023
13-06-2019,55,LA,63,Louisiana,Category A,11-10-2023
21-06-2020,73,PA,78,Pennsylvania,Category B,11-10-2023
24-06-2021,5,TX,8,Texas,Category G,11-10-2023
21-12-2019,32,LA,36,Louisiana,Category B,11-10-2023
13-01-2021,84,NV,76,Nevada,Category A,11-10-2023
18-09-2021,17,SD,22,South Dakota,Category E,11-10-2023
31-05-2020,100,HI,106,Hawaii,Category C,11-10-2023
15-11-2020,57,PA,64,Pennsylvania,Category F,11-10-2023
09-07-2021,46,WV,50,West Virginia,Category D,11-10-2023
13-01-2021,64,OK,66,Oklahoma,Category E,11-10-2023
07-11-2021,88,NH,89,New Hampshire,Category J,11-10-2023
04-12-2021,28,MD,19,Maryland,Category F,11-10-2023
20-06-2021,33,CO,41,Colorado,Category J,11-10-2023
29-07-2021,54,TX,45,Texas,Category A,11-10-2023
11-07-2020,40,NV,44,Nevada,Category A,11-10-2023
08-11-2019,94,WV,104,West Virginia,Category J,11-10-2023
11-04-2021,82,SD,82,South Dakota,Category H,11-10-2023
26-05-2019,72,NV,73,Nevada,Category H,11-10-2023
02-05-2019,53,AL,55,Alabama,Category D,11-10-2023
17-04-2020,56,NV,61,Nevada,Category F,11-10-2023
09-05-2021,41,ND,40,North Dakota,Category A,11-10-2023
18-12-2021,90,NC,83,North Carolina,Category A,11-10-2023
02-04-2019,32,MN,41,Minnesota,Category D,11-10-2023
24-10-2020,5,RI,1,Rhode Island,Category B,11-10-2023
10-07-2020,16,SC,13,South Carolina,Category I,11-10-2023
27-12-2021,10,IL,16,Illinois,Category E,11-10-2023
30-12-2020,68,ND,60,North Dakota,Category B,11-10-2023
09-11-2021,94,CA,88,California,Category C,11-10-2023
24-04-2020,33,CA,34,California,Category G,11-10-2023
02-06-2019,55,CT,45,Connecticut,Category E,11-10-2023
14-05-2020,72,MT,62,Montana,Category A,11-10-2023
29-02-2020,23,MN,23,Minnesota,Category I,11-10-2023
24-10-2021,97,LA,105,Louisiana,Category J,11-10-2023
06-01-2020,73,CT,83,Connecticut,Category D,11-10-2023
05-03-2020,99,MT,105,Montana,Category C,11-10-2023
02-03-2020,21,WI,14,Wisconsin,Category J,11-10-2023
06-02-2019,33,IN,23,Indiana,Category A,11-10-2023
31-05-2020,6,MO,6,Missouri,Category C,11-10-2023
09-04-2019,22,MS,32,Mississippi,Category F,11-10-2023
23-03-2020,62,VT,67,Vermont,Category A,11-10-2023
22-06-2019,55,WY,54,Wyoming,Category C,11-10-2023
01-03-2019,68,AZ,67,Arizona,Category H,11-10-2023
01-05-2020,73,NY,74,New York,Category G,11-10-2023
06-03-2021,24,WY,32,Wyoming,Category G,11-10-2023
17-05-2020,54,NC,50,North Carolina,Category H,11-10-2023
20-11-2019,39,KS,45,Kansas,Category G,11-10-2023
21-08-2021,75,NJ,75,New Jersey,Category G,11-10-2023
26-03-2019,25,SC,34,South Carolina,Category I,11-10-2023
14-12-2020,54,CO,56,Colorado,Category G,11-10-2023
02-10-2020,79,MT,82,Montana,Category E,11-10-2023
27-08-2020,72,PA,74,Pennsylvania,Category C,11-10-2023
31-01-2019,15,MT,24,Montana,Category F,11-10-2023
23-04-2019,89,OR,94,Oregon,Category B,11-10-2023
09-09-2021,83,MA,91,Massachusetts,Category C,11-10-2023
15-08-2021,59,AZ,66,Arizona,Category A,11-10-2023
05-10-2021,38,RI,43,Rhode Island,Category A,11-10-2023
22-03-2021,2,NH,0,New Hampshire,Category D,11-10-2023
15-07-2020,6,FL,0,Florida,Category A,11-10-2023
04-09-2020,9,WY,15,Wyoming,Category E,11-10-2023
09-03-2021,16,NE,24,Nebraska,Category D,11-10-2023
30-03-2021,87,OH,83,Ohio,Category G,11-10-2023
29-09-2021,34,MS,44,Mississippi,Category I,11-10-2023
20-11-2021,62,TN,57,Tennessee,Category C,11-10-2023
21-07-2019,12,NE,15,Nebraska,Category H,11-10-2023
17-08-2019,98,KY,103,Kentucky,Category D,11-10-2023
28-07-2021,63,UT,63,Utah,Category A,11-10-2023
05-10-2019,77,CT,75,Connecticut,Category H,11-10-2023
12-05-2021,13,CA,22,California,Category G,11-10-2023
01-03-2020,39,NH,37,New Hampshire,Category E,11-10-2023
18-12-2020,15,WI,16,Wisconsin,Category G,11-10-2023
08-07-2019,89,GA,87,Georgia,Category F,11-10-2023
31-05-2019,32,CA,30,California,Category D,11-10-2023
21-08-2021,16,NC,13,North Carolina,Category D,11-10-2023
16-05-2020,44,ME,38,Maine,Category J,11-10-2023
01-10-2020,43,WV,48,West Virginia,Category E,11-10-2023
05-12-2019,44,CO,52,Colorado,Category E,11-10-2023
14-02-2021,78,UT,74,Utah,Category B,11-10-2023
29-05-2021,60,KY,56,Kentucky,Category C,11-10-2023
09-12-2021,6,NC,13,North Carolina,Category B,11-10-2023
08-10-2019,58,PA,50,Pennsylvania,Category A,11-10-2023
05-10-2019,49,CA,41,California,Category F,11-10-2023
29-10-2021,60,WI,60,Wisconsin,Category C,11-10-2023
08-12-2021,96,RI,104,Rhode Island,Category G,11-10-2023
30-05-2019,61,SD,60,South Dakota,Category I,11-10-2023
16-11-2019,89,OR,94,Oregon,Category H,11-10-2023
14-04-2021,39,MI,40,Michigan,Category F,11-10-2023
24-03-2019,46,MN,43,Minnesota,Category J,11-10-2023
25-12-2020,38,WI,33,Wisconsin,Category F,11-10-2023
29-12-2019,26,CT,36,Connecticut,Category C,11-10-2023
01-03-2020,96,CO,105,Colorado,Category A,11-10-2023
27-07-2019,9,AZ,18,Arizona,Category G,11-10-2023
07-09-2021,34,CO,37,Colorado,Category E,11-10-2023
23-08-2019,80,NV,76,Nevada,Category I,11-10-2023
11-06-2019,19,ID,12,Idaho,Category G,11-10-2023
19-11-2019,78,AL,73,Alabama,Category C,11-10-2023
13-09-2019,6,CA,8,California,Category C,11-10-2023
28-12-2019,75,VA,72,Virginia,Category I,11-10-2023
18-03-2020,31,TN,35,Tennessee,Category D,11-10-2023
30-12-2020,23,UT,23,Utah,Category B,11-10-2023
29-11-2020,71,CA,76,California,Category A,11-10-2023
23-11-2019,30,OH,26,Ohio,Category A,11-10-2023
03-06-2021,81,NM,88,New Mexico,Category J,11-10-2023
27-06-2021,4,VT,0,Vermont,Category A,11-10-2023
29-12-2019,65,MN,74,Minnesota,Category G,11-10-2023
22-02-2020,7,MI,8,Michigan,Category G,11-10-2023
18-08-2019,9,SD,17,South Dakota,Category F,11-10-2023
03-11-2021,3,MI,1,Michigan,Category J,11-10-2023
05-07-2021,63,MN,66,Minnesota,Category A,11-10-2023
01-02-2019,86,WY,85,Wyoming,Category E,11-10-2023
22-05-2021,52,DE,51,Delaware,Category I,11-10-2023
04-06-2020,2,WA,11,Washington,Category F,11-10-2023
14-12-2019,25,MI,15,Michigan,Category E,11-10-2023
05-11-2019,21,CT,31,Connecticut,Category E,11-10-2023
17-12-2019,97,KS,100,Kansas,Category G,11-10-2023
19-06-2021,98,FL,96,Florida,Category H,11-10-2023
03-11-2019,70,UT,73,Utah,Category H,11-10-2023
09-12-2020,55,NC,47,North Carolina,Category C,11-10-2023
23-12-2020,35,PA,39,Pennsylvania,Category A,11-10-2023
11-11-2020,13,SD,15,South Dakota,Category G,11-10-2023
17-02-2020,24,CO,22,Colorado,Category I,11-10-2023
21-03-2019,2,OK,0,Oklahoma,Category C,11-10-2023
04-02-2021,48,IN,55,Indiana,Category E,11-10-2023
09-05-2021,49,MS,45,Mississippi,Category C,11-10-2023
19-09-2021,72,CA,69,California,Category D,11-10-2023
15-01-2021,19,MI,22,Michigan,Category J,11-10-2023
01-01-2019,27,NH,33,New Hampshire,Category J,11-10-2023
27-09-2021,60,VA,59,Virginia,Category E,11-10-2023
18-11-2020,26,UT,36,Utah,Category A,11-10-2023
17-07-2020,20,LA,10,Louisiana,Category E,11-10-2023
02-05-2021,19,DE,22,Delaware,Category A,11-10-2023
18-08-2021,52,RI,49,Rhode Island,Category E,11-10-2023
20-04-2020,95,ND,105,North Dakota,Category E,11-10-2023
27-05-2019,84,GA,87,Georgia,Category I,11-10-2023
17-02-2021,30,MO,21,Missouri,Category J,11-10-2023
10-03-2019,2,CO,7,Colorado,Category I,11-10-2023
14-06-2021,31,KS,27,Kansas,Category G,11-10-2023
05-04-2019,2,AZ,3,Arizona,Category H,11-10-2023
10-02-2020,55,ID,58,Idaho,Category G,11-10-2023
30-04-2020,34,OH,44,Ohio,Category B,11-10-2023
10-01-2019,17,MI,11,Michigan,Category C,11-10-2023
17-03-2019,54,ME,59,Maine,Category F,11-10-2023
28-09-2021,80,VT,89,Vermont,Category F,11-10-2023
31-08-2020,30,ID,26,Idaho,Category D,11-10-2023
06-02-2019,97,AK,98,Alaska,Category D,11-10-2023
03-08-2019,57,WI,49,Wisconsin,Category F,11-10-2023
05-12-2019,57,TX,55,Texas,Category F,11-10-2023
02-06-2019,84,AR,85,Arkansas,Category D,11-10-2023
06-08-2020,66,AZ,59,Arizona,Category F,11-10-2023
31-03-2019,45,AR,51,Arkansas,Category D,11-10-2023
06-01-2019,65,NE,69,Nebraska,Category G,11-10-2023
12-01-2020,57,WA,57,Washington,Category E,11-10-2023
28-06-2021,21,NM,23,New Mexico,Category B,11-10-2023
04-12-2020,55,MS,50,Mississippi,Category C,11-10-2023
08-03-2021,48,TX,47,Texas,Category H,11-10-2023
14-03-2021,54,ID,44,Idaho,Category J,11-10-2023
01-11-2020,3,MT,13,Montana,Category E,11-10-2023
07-05-2021,78,WV,88,West Virginia,Category J,11-10-2023
04-03-2020,69,KS,75,Kansas,Category J,11-10-2023
16-07-2020,1,RI,3,Rhode Island,Category D,11-10-2023
14-10-2021,4,MS,0,Mississippi,Category D,11-10-2023
26-03-2020,100,WI,99,Wisconsin,Category J,11-10-2023
19-06-2021,48,WA,43,Washington,Category E,11-10-2023
03-10-2020,10,OH,13,Ohio,Category C,11-10-2023
28-05-2021,6,NM,0,New Mexico,Category H,11-10-2023
30-06-2019,11,AK,19,Alaska,Category A,11-10-2023
18-02-2021,11,OH,8,Ohio,Category E,11-10-2023
26-03-2021,23,OH,26,Ohio,Category D,11-10-2023
02-06-2020,89,SC,91,South Carolina,Category B,11-10-2023
18-06-2021,36,NH,41,New Hampshire,Category J,11-10-2023
17-04-2020,37,AL,38,Alabama,Category F,11-10-2023
18-07-2021,92,UT,87,Utah,Category A,11-10-2023
24-05-2020,89,WA,86,Washington,Category E,11-10-2023
27-09-2019,55,MD,47,Maryland,Category B,11-10-2023
20-12-2020,31,OR,34,Oregon,Category I,11-10-2023
14-01-2020,67,WA,64,Washington,Category H,11-10-2023
16-11-2020,64,MT,64,Montana,Category H,11-10-2023
09-08-2019,36,KS,26,Kansas,Category D,11-10-2023
04-03-2019,8,WV,8,West Virginia,Category C,11-10-2023
17-06-2020,92,UT,95,Utah,Category F,11-10-2023
27-02-2021,89,ME,94,Maine,Category C,11-10-2023
17-02-2020,10,IA,4,Iowa,Category J,11-10-2023
18-11-2021,10,WA,13,Washington,Category G,11-10-2023
19-02-2020,89,NJ,90,New Jersey,Category G,11-10-2023
10-09-2021,85,PA,88,Pennsylvania,Category J,11-10-2023
02-05-2020,84,AZ,79,Arizona,Category F,11-10-2023
09-04-2021,68,IA,74,Iowa,Category B,11-10-2023
08-08-2019,76,SC,71,South Carolina,Category B,11-10-2023
23-08-2020,59,MS,59,Mississippi,Category I,11-10-2023
10-02-2021,36,SD,36,South Dakota,Category J,11-10-2023
12-09-2021,62,SC,63,South Carolina,Category J,11-10-2023
28-05-2020,31,GA,37,Georgia,Category E,11-10-2023
23-03-2020,26,AZ,23,Arizona,Category F,11-10-2023
15-03-2021,1,MA,8,Massachusetts,Category D,11-10-2023
26-11-2019,94,ME,84,Maine,Category C,11-10-2023
27-11-2019,76,CO,68,Colorado,Category G,11-10-2023
18-10-2019,94,OR,89,Oregon,Category A,11-10-2023
05-07-2021,60,RI,58,Rhode Island,Category F,11-10-2023
23-08-2021,20,AL,14,Alabama,Category J,11-10-2023
04-03-2019,27,NV,28,Nevada,Category J,11-10-2023
29-09-2020,99,VA,89,Virginia,Category B,11-10-2023
26-10-2021,24,MS,33,Mississippi,Category B,11-10-2023
28-02-2019,51,NV,59,Nevada,Category D,11-10-2023
02-01-2019,20,NM,14,New Mexico,Category C,11-10-2023
03-04-2021,10,GA,12,Georgia,Category J,11-10-2023
25-06-2020,12,CA,18,California,Category C,11-10-2023
20-09-2020,97,HI,96,Hawaii,Category I,11-10-2023
14-12-2021,20,MN,18,Minnesota,Category H,11-10-2023
09-12-2019,92,NM,97,New Mexico,Category G,11-10-2023
02-04-2019,66,NH,61,New Hampshire,Category B,11-10-2023
30-09-2020,35,ID,29,Idaho,Category E,11-10-2023
23-07-2020,74,AK,81,Alaska,Category F,11-10-2023
01-08-2020,76,KS,72,Kansas,Category C,11-10-2023
31-03-2021,100,OH,105,Ohio,Category F,11-10-2023
22-12-2019,44,ID,51,Idaho,Category G,11-10-2023
14-12-2021,36,NJ,31,New Jersey,Category B,11-10-2023
14-07-2021,91,NV,89,Nevada,Category G,11-10-2023
27-02-2020,78,DE,76,Delaware,Category B,11-10-2023
28-02-2021,19,NH,20,New Hampshire,Category B,11-10-2023
31-08-2021,39,OH,35,Ohio,Category G,11-10-2023
06-02-2019,70,NH,64,New Hampshire,Category F,11-10-2023
06-02-2020,7,LA,8,Louisiana,Category E,11-10-2023
02-11-2020,15,VT,9,Vermont,Category H,11-10-2023
04-03-2019,14,FL,14,Florida,Category E,11-10-2023
10-11-2020,16,WY,25,Wyoming,Category B,11-10-2023
31-12-2019,37,NY,46,New York,Category J,11-10-2023
13-03-2019,48,TN,44,Tennessee,Category G,11-10-2023
17-04-2019,83,KS,90,Kansas,Category D,11-10-2023
23-09-2021,24,ID,24,Idaho,Category E,11-10-2023
17-05-2020,51,ND,58,North Dakota,Category H,11-10-2023
05-04-2021,71,MS,70,Mississippi,Category F,11-10-2023
22-10-2021,34,DE,24,Delaware,Category B,11-10-2023
24-09-2020,71,AR,65,Arkansas,Category H,11-10-2023
22-12-2021,72,TX,63,Texas,Category C,11-10-2023
05-04-2020,7,MA,0,Massachusetts,Category G,11-10-2023
25-05-2019,10,VA,8,Virginia,Category C,11-10-2023
25-10-2021,45,TN,44,Tennessee,Category H,11-10-2023
18-10-2020,66,VA,67,Virginia,Category G,11-10-2023
06-09-2020,6,KS,16,Kansas,Category A,11-10-2023
07-01-2019,91,AZ,82,Arizona,Category A,11-10-2023
31-07-2021,49,AK,44,Alaska,Category A,11-10-2023
11-07-2020,66,IA,72,Iowa,Category A,11-10-2023
22-06-2019,43,AZ,45,Arizona,Category I,11-10-2023
12-10-2020,63,AR,73,Arkansas,Category B,11-10-2023
05-02-2021,91,NH,88,New Hampshire,Category A,11-10-2023
18-01-2019,38,IA,31,Iowa,Category B,11-10-2023
26-08-2019,71,IN,79,Indiana,Category I,11-10-2023
27-12-2019,25,CT,21,Connecticut,Category E,11-10-2023
01-03-2021,15,HI,21,Hawaii,Category J,11-10-2023
21-11-2021,41,CT,36,Connecticut,Category E,11-10-2023
01-03-2021,99,CA,97,California,Category D,11-10-2023
21-06-2020,45,LA,50,Louisiana,Category G,11-10-2023
26-02-2020,68,ID,67,Idaho,Category I,11-10-2023
01-09-2020,49,ID,49,Idaho,Category J,11-10-2023
14-01-2019,12,PA,2,Pennsylvania,Category B,11-10-2023
09-08-2021,54,NE,55,Nebraska,Category F,11-10-2023
07-08-2020,98,ME,94,Maine,Category D,11-10-2023
12-01-2020,36,MS,32,Mississippi,Category J,11-10-2023
16-02-2019,57,AR,52,Arkansas,Category A,11-10-2023
26-07-2021,61,NE,66,Nebraska,Category H,11-10-2023
18-03-2021,40,FL,48,Florida,Category I,11-10-2023
20-03-2021,80,AK,85,Alaska,Category I,11-10-2023
15-11-2019,42,VT,34,Vermont,Category C,11-10-2023
